XXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXXX
*down: administratively down
!down: FIB overload down
^down: standby
(l): loopback
(s): spoofing
(d): Dampening Suppressed
(E): E-Trunk down
The number of interface that is UP in Physical is 629
The number of interface that is DOWN in Physical is 83
The number of interface that is UP in Protocol is 619
The number of interface that is DOWN in Protocol is 93
Interface                         IP Address/Mask      Physical   Protocol VPN 
   10.161.4.228/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.4.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.4.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.5.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.5.64/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.5.84/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.5.232/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.6.12/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.6.56/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.6.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.6.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.6.168/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.6.172/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.6.180/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.6.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.6.212/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.6.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.7.20/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.7.24/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.7.52/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.7.100/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.7.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.7.180/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.7.184/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.7.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.7.212/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
     10.161.8.4/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.8.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.8.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.8.116/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.8.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.8.148/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.8.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.8.232/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.8.244/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.8.252/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.9.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.9.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
    10.161.9.92/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.10.24/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.10.72/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.10.80/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.10.84/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.116/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.120/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.140/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.156/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.160/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.10.220/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.11.48/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.11.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.11.108/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.11.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.11.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.11.164/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.11.244/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.12.68/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.12.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.12.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.12.112/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.12.132/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.12.140/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.12.156/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.12.168/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.12.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.12.244/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.36/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.40/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.64/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.72/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.76/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.84/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.88/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.92/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.13.96/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.104/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.128/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.132/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.180/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.192/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.212/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.220/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.236/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.240/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.248/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.13.252/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.14.32/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
   10.161.14.44/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.14.120/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.14.128/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.14.132/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.14.136/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.14.152/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.14.184/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
  10.161.14.200/30  IBGP    255  0             RD  10.1.24.4                                Eth-Trunk100.100
